11921,11563,"Grand Junction, CO","Wendover, UT",312,1130,617,1,2017
14576,11292,"Rochester, NY","Denver, CO",1413,1130,617,1,2017
15370,11292,"Tulsa, OK","Denver, CO",541,1130,617,1,2017
11292,13796,"Denver, CO","Oakland, CA",957,6774,635,2,2017
11376,11292,"Chicago, IL","Denver, CO",870,6774,635,2,2017
11292,13342,"Denver, CO","Milwaukee, WI",896,1189,669,1,2017
14570,11292,"Reno, NV","Denver, CO",804,1189,669,1,2017
11292,10590,"Denver, CO","Bullhead City, AZ",632,6795,614,1,2017
11719,10590,"Fort Collins/Loveland, CO","Bullhead City, AZ",637,6795,614,1,2017
10590,11292,"Bullhead City, AZ","Denver, CO",632,6795,614,1,2017
10590,11719,"Bullhead City, AZ","Fort Collins/Loveland, CO",637,6795,614,1,2017
10590,13502,"Bullhead City, AZ","Montrose/Delta, CO",436,6795,614,1,2017
10590,14288,"Bullhead City, AZ","Pueblo, CO",598,6795,614,1,2017
13502,10590,"Montrose/Delta, CO","Bullhead City, AZ",436,6795,614,1,2017
14288,10590,"Pueblo, CO","Bullhead City, AZ",598,6795,614,1,2017
11840,14288,"Gadsden, AL","Pueblo, CO",1070,6912,681,2,2017
14288,13796,"Pueblo, CO","Oakland, CA",967,6912,681,2,2017
11193,11292,"Cincinnati, OH","Denver, CO",1069,6841,617,2,2017
11292,11193,"Denver, CO","Cincinnati, OH",1069,6841,617,2,2017
11109,11292,"Colorado Springs, CO","Denver, CO",73,6031,634,1,2017
14747,11109,"Seattle, WA","Colorado Springs, CO",1068,6031,634,1,2017
10558,11292,"Scottsbluff, NE","Denver, CO",150,6904,675,1,2017
11292,13851,"Denver, CO","Oklahoma City, OK",495,6904,675,1,2017
10325,11292,"Denver, CO","Denver, CO",22,6975,456,1,2017
10558,11292,"Scottsbluff, NE","Denver, CO",150,6975,456,1,2017
11283,11292,"Dodge City, KS","Denver, CO",292,6975,456,1,2017
11292,10558,"Denver, CO","Scottsbluff, NE",150,6975,456,1,2017
11292,11283,"Denver, CO","Dodge City, KS",292,6975,456,1,2017
11292,11292,"Denver, CO","Denver, CO",0,6975,456,1,2017
11292,11468,"Denver, CO","Kearney, NE",305,6975,456,1,2017
11292,12899,"Denver, CO","North Platte, NE",228,6975,456,1,2017
11292,12902,"Denver, CO","Liberal, KS",280,6975,456,1,2017
11468,11292,"Kearney, NE","Denver, CO",305,6975,456,1,2017
12899,11292,"North Platte, NE","Denver, CO",228,6975,456,1,2017
12902,10325,"Liberal, KS","Denver, CO",274,6975,456,1,2017
12902,11292,"Liberal, KS","Denver, CO",280,6975,456,1,2017
11292,14081,"Denver, CO","Page, AZ",420,6932,405,1,2017
14288,11711,"Pueblo, CO","Farmington, NM",231,6932,405,1,2017
11292,11292,"Denver, CO","Denver, CO",0,1177,479,1,2017
10558,11292,"Scottsbluff, NE","Denver, CO",150,6081,675,1,2017
11292,10409,"Denver, CO","Watertown, SD",519,6081,675,1,2017
12389,11292,"Williston, ND","Denver, CO",576,6081,675,1,2017
11921,12889,"Grand Junction, CO","Las Vegas, NV",420,6035,698,1,2017
12889,11921,"Las Vegas, NV","Grand Junction, CO",420,6035,698,1,2017
11109,11292,"Colorado Springs, CO","Denver, CO",73,0A050,614,1,2017
11109,11298,"Colorado Springs, CO","Dallas/Fort Worth, TX",592,0A050,614,1,2017
11109,12278,"Colorado Springs, CO","Wichita, KS",403,0A050,655,1,2017
11292,10721,"Denver, CO","Boston, MA",1754,0A050,699,1,2017
11292,12892,"Denver, CO","Los Angeles, CA",862,0A050,699,1,2017
11292,12992,"Denver, CO","Little Rock, AR",771,0A050,614,1,2017
13204,11292,"Orlando, FL","Denver, CO",1546,0A050,699,1,2017
13930,11109,"Chicago, IL","Colorado Springs, CO",911,0A050,614,1,2017
14492,11292,"Raleigh/Durham, NC","Denver, CO",1436,0A050,614,1,2017
14771,11292,"San Francisco, CA","Denver, CO",967,0A050,699,1,2017
14869,11109,"Salt Lake City, UT","Colorado Springs, CO",411,0A050,614,1,2017
11292,12892,"Denver, CO","Los Angeles, CA",862,1260,608,1,2017
11292,13487,"Denver, CO","Minneapolis, MN",680,1260,608,1,2017
11292,13487,"Denver, CO","Minneapolis, MN",680,1260,694,1,2017
11292,14869,"Denver, CO","Salt Lake City, UT",391,1260,614,1,2017
11433,11292,"Detroit, MI","Denver, CO",1123,1260,614,1,2017
13487,11292,"Minneapolis, MN","Denver, CO",680,1260,608,1,2017
13487,11292,"Minneapolis, MN","Denver, CO",680,1260,694,1,2017
11292,15370,"Denver, CO","Tulsa, OK",541,7041,631,1,2017
11986,11292,"Grand Rapids, MI","Denver, CO",1015,7041,631,1,2017
11097,11292,"Cody, WY","Denver, CO",391,6700,629,1,2017
11109,12992,"Colorado Springs, CO","Little Rock, AR",746,6700,629,1,2017
11109,13486,"Colorado Springs, CO","Missoula, MT",734,6700,629,1,2017
11109,15376,"Colorado Springs, CO","Tucson, AZ",580,6700,629,1,2017
11122,11292,"Casper, WY","Denver, CO",230,6700,629,1,2017
11278,11109,"Washington, DC","Colorado Springs, CO",1487,6700,673,1,2017
11292,10140,"Denver, CO","Albuquerque, NM",349,6700,631,1,2017
11292,10397,"Denver, CO","Atlanta, GA",1199,6700,631,1,2017
11292,10423,"Denver, CO","Austin, TX",775,6700,673,1,2017
11292,11003,"Denver, CO","Cedar Rapids/Iowa City, IA",692,6700,673,1,2017
11292,11097,"Denver, CO","Cody, WY",391,6700,629,1,2017
11292,11122,"Denver, CO","Casper, WY",230,6700,629,1,2017
11292,11298,"Denver, CO","Dallas/Fort Worth, TX",641,6700,631,1,2017
11292,11986,"Denver, CO","Grand Rapids, MI",1015,6700,673,1,2017
11292,12266,"Denver, CO","Houston, TX",862,6700,673,1,2017
11292,12441,"Denver, CO","Jackson, WY",406,6700,631,1,2017
11292,12992,"Denver, CO","Little Rock, AR",771,6700,631,1,2017
11292,13264,"Denver, CO","Medford, OR",964,6700,631,1,2017
11292,13871,"Denver, CO","Omaha, NE",472,6700,631,1,2017
11292,13930,"Denver, CO","Chicago, IL",888,6700,673,1,2017
11292,14489,"Denver, CO","Bend/Redmond, OR",898,6700,629,1,2017
11292,14679,"Denver, CO","San Diego, CA",853,6700,673,1,2017
11292,14730,"Denver, CO","Louisville, KY",1024,6700,629,1,2017
11292,14771,"Denver, CO","San Francisco, CA",967,6700,629,1,2017
11292,14771,"Denver, CO","San Francisco, CA",967,6700,631,1,2017
11292,14908,"Denver, CO","Santa Ana, CA",846,6700,631,1,2017
11292,15041,"Denver, CO","Sun Valley/Hailey/Ketchum, ID",557,6700,673,1,2017
11298,11109,"Dallas/Fort Worth, TX","Colorado Springs, CO",592,6700,673,1,2017
11921,12892,"Grand Junction, CO","Los Angeles, CA",655,6700,631,1,2017
12266,11292,"Houston, TX","Denver, CO",862,6700,629,1,2017
12441,11292,"Jackson, WY","Denver, CO",406,6700,631,1,2017
12888,11292,"Laramie, WY","Denver, CO",113,6700,673,1,2017
12892,11292,"Los Angeles, CA","Denver, CO",862,6700,631,1,2017
12992,11292,"Little Rock, AR","Denver, CO",771,6700,673,1,2017
13264,11292,"Medford, OR","Denver, CO",964,6700,631,1,2017
13486,11109,"Missoula, MT","Colorado Springs, CO",734,6700,629,1,2017
13930,11292,"Chicago, IL","Denver, CO",888,6700,673,1,2017
14057,11292,"Portland, OR","Denver, CO",991,6700,673,1,2017
14252,11921,"Pasco/Kennewick/Richland, WA","Grand Junction, CO",730,6700,629,1,2017
14679,11292,"San Diego, CA","Denver, CO",853,6700,631,1,2017
14683,11292,"San Antonio, TX","Denver, CO",794,6700,673,1,2017
14794,11109,"St. George, UT","Colorado Springs, CO",496,6700,629,1,2017
14893,11292,"Sacramento, CA","Denver, CO",909,6700,631,1,2017
14908,11292,"Santa Ana, CA","Denver, CO",846,6700,631,1,2017
10140,11292,"Albuquerque, NM","Denver, CO",349,0A875,694,1,2017
10529,11292,"Hartford, CT","Denver, CO",1671,0A875,614,1,2017
10721,11292,"Boston, MA","Denver, CO",1754,0A875,698,1,2017
10849,11292,"Bozeman, MT","Denver, CO",524,0A875,694,1,2017
11292,10140,"Denver, CO","Albuquerque, NM",349,0A875,694,1,2017
11292,10620,"Denver, CO","Billings, MT",455,0A875,634,1,2017
